Filename;Filetype;DTX_VERSION;Width;Height;Mipmaps Used;DTX Flags;DTX_PREFER4444;DTX_NOSYSCACHE;DTX_SECTIONSFIXED;DTX_MIPSALLOCED;DTX_PREFER16BIT;DTX_FULLBRITE;DTX_LUMBUMPMAP;DTX_BUMPMAP;DTX_CUBEMAP;DTX_32BITSYSCOPY;DTX_PREFER5551;Unknown;Surface Flag;Texture Group;BPP;Non S3TC Offset;UI Mipmap Offset;Texture Priority;Detail Scale;Detail Angle;Command String;Light String
tex\signs\weapons\zipcord.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_acid.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_barrette.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_camera.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_coin.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_decipher.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_disabler.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_impact.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_infrared.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_lighter.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_lockpick.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_mine.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_poodle.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_sleep.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_stun.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_timed.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_weld.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\functions\func_zip.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;90;0;BPP_32P;0;0;0;0.0;0;EnvMap Tex\EnvMap\EnvMap011.dtx;
tex\signs\weapons\schematics\briefcase_plan.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_32P;0;0;0;0.0;0;;
tex\signs\weapons\schematics\camdis_plan.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_32P;0;0;0;0.0;0;;
tex\signs\weapons\schematics\camdis_plan2.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_32P;0;0;0;0.0;0;;
tex\signs\weapons\schematics\codedec_plan.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;30;1;BPP_32P;0;0;0;0.0;0;;
tex\sky\earth.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\haze07.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\haze09.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0003.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0004.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0005.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0006na.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0007.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0008.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0008nn.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0009na.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0010.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0011.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0012na.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0014na.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sk0015.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\skalign.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\sky\sky0004.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;110;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0005.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0006.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;110;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0009.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0010.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0020.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0022.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0023.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0025.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0026.dtx;0;DTX_VERSION_LT2;8;8;1;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0027.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0029.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0048.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0050.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0051.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0052.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;1;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0054.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;1;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0055.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;110;1;BPP_32;0;0;0;0.0;0;;
tex\sky\sky0056.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;110;1;BPP_32;0;0;0;0.0;0;;
tex\sky\skybox\bluesky_bk.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\bluesky_fr.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\bluesky_lf.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\bluesky_rt.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\bluesky_up.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\desert_day_bk.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\desert_day_fr.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\desert_day_lf.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\desert_day_rt.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\desert_day_up.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\flight1_bk.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\flight1_dn.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\flight1_fr.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\flight1_lf.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\flight1_rt.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\flight1_up.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\flight3_bk.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\flight3_dn.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\flight3_fr.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\flight3_lf.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\flight3_rt.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\flight3_up.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\freefall_bk.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\freefall_dn.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\freefall_fr.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\freefall_lf.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\freefall_rt.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\freefall_up.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\snow_hazy_bk.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\snow_hazy_fr.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\snow_hazy_lf.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\snow_hazy_rt.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\snow_hazy_up.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\terr1_day_bk.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\terr1_day_fr.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\terr1_day_lf.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\terr1_day_rt.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\terr1_day_up.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\train1_bk.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\train1_fr.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\train1_lf.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\train1_rt.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\sky\skybox\train1_up.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;6;BPP_32P;1;0;0;0.0;0;;
tex\stone\st01\st0002.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\stone\st01\st0003.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\stone\st01\st0004.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\stone\st01\st0005.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\stone\st01\st0006.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\stone\st01\st0008.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0010.dtx;
tex\stone\st01\st0009.dtx;0;DTX_VERSION_LT2;32;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\stone\st01\st0011.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\stone\st01\st0012.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\stone\st01\st0013.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\stone\st01\st0016.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0010.dtx;
tex\stone\st01\st0018.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\stone\st01\st0018_kd.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;0;0;BPP_32P;0;0;0;0.0;0;;
tex\stone\st01\st0019.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\stone\st01\st0020.dtx;0;DTX_VERSION_LT2;128;128;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\stone\st01\st0024.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0010.dtx;
tex\stone\st01\st0025.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\stone\st01\st0027.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0010.dtx;
tex\stone\st01\st0028.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0009.dtx;
tex\stone\st02\st0067.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0010.dtx;
tex\stone\st02\st0076.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0010.dtx;
tex\stone\st02\st0078.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0010.dtx;
tex\stone\st02\st0082.dtx;0;DTX_VERSION_LT2;64;32;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0010.dtx;
tex\stone\st02\st0086.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0010.dtx;
tex\stone\st02\st0087.dtx;0;DTX_VERSION_LT2;64;64;3;'0000100000000000;;;DTX_SECTIONSFIXED ;;;;;;;;;0;11;1;BPP_32P;0;0;0;5.0;0;Detailtex Tex\DetailTex\Dtl0010.dtx;
